0.00,3.00,0.73,0.23,0.18,1.03,0.71,1.20,0.98,1.36,0.81,1.73,0.72,1.10,0.54,1.16,0.67,0.60,0.86,0.60,0.74,0.57,1.40
2.92,0.00,0.53,2.44,1.30,0.64,1.33,0.58,1.69,1.13,0.50,1.18,0.46,1.25,1.59,0.61,0.50,0.63,0.64,2.03,1.45,0.46,0.40
0.42,0.58,0.00,0.47,0.36,0.69,0.25,0.51,0.66,0.46,0.28,0.47,0.81,0.49,0.13,0.13,0.46,0.44,0.49,0.36,0.22,0.54,0.38
0.26,1.93,1.08,0.00,0.32,0.37,0.60,1.32,0.30,0.78,0.49,0.74,1.64,0.58,1.10,0.78,0.87,0.66,0.93,0.32,0.84,1.55,0.78
0.61,2.07,0.29,0.14,0.00,0.43,0.89,0.63,0.50,0.74,0.73,1.31,1.43,1.04,0.93,0.84,0.56,0.64,0.59,1.15,1.24,0.86,1.43
0.27,1.60,0.43,0.48,0.44,0.00,0.19,0.84,0.37,0.41,0.77,0.94,0.83,1.33,0.49,0.87,0.87,0.74,1.26,0.68,0.40,0.54,1.11
0.72,1.41,0.47,0.60,0.75,0.42,0.00,0.37,0.63,0.33,0.65,0.68,0.97,1.40,0.73,0.91,0.47,0.50,1.43,0.82,0.68,0.84,0.99
1.69,0.48,0.63,0.86,1.18,0.55,0.42,0.00,1.46,1.30,0.93,0.75,0.46,0.85,1.12,0.70,0.87,0.61,1.48,0.61,0.97,1.24,0.67
0.41,1.64,0.64,0.82,0.67,0.86,0.59,1.43,0.00,0.42,0.43,0.65,1.27,0.38,0.15,0.69,1.09,0.85,0.81,0.57,1.07,0.99,1.44
1.36,1.68,0.22,0.93,1.00,0.36,0.83,1.11,0.34,0.00,0.19,0.43,1.16,0.38,0.20,0.32,0.36,1.45,1.32,1.40,0.72,1.01,0.76
1.82,0.81,0.35,0.81,1.20,0.87,0.40,0.76,0.59,0.42,0.00,0.40,0.31,0.49,0.22,0.20,0.51,1.23,1.41,1.20,0.50,1.16,0.82
1.94,1.18,0.43,1.82,1.62,0.90,0.99,0.79,0.99,0.50,0.24,0.00,0.39,1.23,0.36,0.98,0.55,1.01,0.71,0.64,0.83,1.02,0.78
1.58,0.95,0.39,1.37,0.87,0.83,0.36,0.19,1.12,0.47,0.28,0.40,0.00,0.50,0.64,0.59,0.39,0.43,0.65,1.79,1.64,0.39,0.82
1.07,1.67,0.47,0.50,1.06,1.09,1.43,1.81,0.28,0.52,0.68,0.39,0.97,0.00,0.44,0.45,0.99,1.26,0.98,1.20,0.91,1.39,1.37
1.31,0.96,0.18,1.33,0.49,0.61,0.36,0.42,0.44,0.38,0.53,1.07,0.91,0.24,0.00,0.33,0.39,0.94,0.86,1.07,0.53,0.71,0.95
0.89,0.46,0.14,0.41,0.35,0.30,0.24,0.90,0.35,0.67,0.37,0.31,0.97,0.73,0.38,0.00,0.34,0.80,0.81,0.83,0.64,0.63,0.82
1.01,1.34,0.44,1.11,1.07,0.29,0.34,0.53,1.16,0.82,0.92,0.87,0.65,1.25,0.66,0.40,0.00,0.42,0.82,0.43,0.24,0.41,0.32
1.67,0.48,0.70,0.61,0.82,0.92,0.66,0.45,0.86,0.48,1.09,1.20,0.71,1.63,1.00,0.77,0.40,0.00,1.25,1.01,0.64,0.16,0.40
0.94,1.05,0.87,0.54,1.09,0.85,1.16,0.97,0.45,0.61,0.61,0.75,1.20,0.80,0.50,1.08,0.48,0.73,0.00,0.41,0.73,0.74,1.64
1.36,0.58,1.05,0.46,1.10,0.77,0.95,1.28,0.50,0.65,1.32,0.74,1.03,0.34,0.71,0.30,0.84,1.30,0.15,0.00,0.14,0.74,0.72
0.59,0.56,0.35,1.40,1.17,0.49,0.80,1.35,1.22,0.44,0.98,1.16,1.50,0.84,0.36,0.64,0.54,0.47,0.59,0.36,0.00,0.32,0.65
0.81,1.11,0.47,0.75,0.58,0.61,0.76,0.51,0.96,1.12,0.40,0.39,0.41,0.67,0.86,0.63,0.36,0.15,0.43,0.45,0.30,0.00,0.32
1.20,0.35,0.88,1.55,1.62,1.09,0.91,1.20,1.24,1.38,0.45,0.74,0.88,0.46,0.68,0.49,0.18,0.40,1.15,1.20,0.65,0.43,0.00
