0.00,0.81,1.45,0.22,0.20,0.40,1.19,0.80,0.48,1.18,0.62,1.89,0.75,0.61,1.17,1.32,0.78,1.72,1.17,1.02,0.75,0.53,1.29
3.08,0.00,1.11,1.24,1.01,1.29,0.71,0.77,1.00,0.93,0.74,1.01,0.31,1.21,1.33,1.02,1.11,0.63,1.92,0.95,1.35,0.63,0.70
0.80,1.20,0.00,1.23,0.89,0.43,0.31,0.88,0.51,0.37,0.35,0.36,0.41,0.57,0.33,0.11,0.43,0.84,0.33,1.07,0.70,0.27,0.81
0.26,1.58,0.74,0.00,0.41,0.30,0.70,0.88,0.93,0.69,1.63,1.27,0.87,1.34,1.09,0.60,1.04,1.52,0.81,1.13,0.92,1.67,0.86
0.64,1.00,0.54,0.30,0.00,0.36,0.23,0.84,0.97,0.93,1.19,1.38,1.69,0.75,0.84,0.85,0.32,1.37,0.51,0.34,1.00,1.23,1.18
0.75,1.71,0.19,0.71,0.11,0.00,0.33,0.24,0.61,0.48,0.46,1.06,1.20,1.11,0.91,0.63,0.76,0.72,0.52,1.23,0.98,0.86,0.95
1.10,1.37,0.27,1.10,0.48,0.40,0.00,0.19,0.58,0.81,0.65,0.68,0.34,1.11,0.87,0.66,0.52,0.49,0.45,0.95,0.47,0.91,0.40
1.34,1.73,0.30,1.40,0.94,0.77,0.36,0.00,1.44,0.85,0.86,0.28,0.22,1.60,1.24,0.76,0.35,0.59,1.18,1.00,1.53,0.89,1.14
1.01,1.96,0.36,0.75,0.46,0.98,0.91,1.63,0.00,0.43,0.83,0.99,0.49,0.30,0.32,0.64,1.22,0.93,0.95,0.60,0.35,1.37,1.13
1.22,1.02,0.23,1.17,0.50,0.44,0.66,0.51,0.15,0.00,0.20,0.38,0.77,0.50,0.23,0.38,1.05,0.40,0.45,1.33,0.45,0.47,0.73
0.65,1.41,0.60,1.00,1.31,0.66,0.71,0.96,0.33,0.40,0.00,0.35,0.41,0.82,0.50,0.40,0.43,1.15,0.67,1.50,1.16,1.03,0.77
1.97,1.11,0.55,0.58,1.65,0.50,0.57,0.46,0.36,0.27,0.22,0.00,0.43,1.31,0.93,0.43,0.87,1.12,1.77,1.82,0.69,0.90,1.21
2.34,0.44,0.29,2.04,1.14,1.31,0.26,0.32,0.96,0.63,0.67,0.24,0.00,0.92,0.51,1.01,0.81,1.04,0.67,1.65,0.91,0.99,0.49
1.34,1.60,0.72,1.36,0.42,1.10,1.05,1.44,0.18,0.32,0.40,0.89,1.28,0.00,0.31,0.39,0.71,0.70,0.37,1.18,0.71,0.77,0.63
1.35,0.90,0.38,1.23,0.39,0.71,0.82,1.41,0.16,0.37,0.37,0.84,0.42,0.41,0.00,0.21,0.28,1.01,0.26,0.79,0.67,0.75,1.01
1.21,1.44,0.18,0.58,1.04,0.63,0.78,0.32,0.44,0.43,0.50,0.85,1.00,0.69,0.21,0.00,0.44,0.42,0.42,0.31,0.49,0.64,0.30
1.00,0.76,0.32,1.50,0.51,0.80,0.67,0.44,0.46,0.65,0.41,0.86,0.57,0.99,0.47,0.29,0.00,0.22,0.63,0.38,0.48,0.13,0.34
1.80,1.34,0.37,1.26,1.40,0.30,0.61,0.25,1.41,0.76,0.43,1.11,0.49,1.02,0.68,0.48,0.26,0.00,1.53,0.84,0.88,0.28,0.33
1.00,2.23,0.71,0.35,0.46,1.38,1.55,1.48,0.86,1.33,1.29,1.83,1.48,0.64,0.47,0.86,1.14,1.25,0.00,0.34,0.27,0.46,0.56
1.55,2.07,0.73,0.52,0.52,0.77,1.10,1.25,0.65,0.43,0.91,1.48,1.94,0.47,0.98,0.63,0.50,0.72,0.36,0.00,0.40,0.32,0.77
1.40,1.45,0.63,1.32,1.03,0.79,0.57,0.86,0.93,1.34,1.32,1.10,0.50,0.53,0.49,0.30,0.27,0.59,0.72,0.21,0.00,0.24,0.46
0.79,1.41,0.31,0.87,0.54,0.78,0.63,0.42,0.84,0.77,0.98,0.91,1.12,1.38,0.73,0.19,0.18,0.25,1.21,0.25,0.19,0.00,0.27
0.74,0.43,0.40,1.94,0.46,1.04,0.64,0.42,1.61,1.11,1.14,1.14,0.98,1.01,0.46,0.28,0.31,0.25,1.51,0.86,0.63,0.31,0.00
