0.00,1.27,0.89,0.20,0.39,0.67,1.08,1.93,0.74,0.43,0.83,0.91,0.83,1.32,1.33,1.49,1.66,1.68,0.66,1.01,0.96,1.72,0.69
1.45,0.00,1.31,1.43,1.08,2.17,1.88,0.63,0.69,1.08,1.09,0.39,0.97,0.76,0.94,0.85,1.28,0.57,1.16,1.16,1.21,0.97,1.00
1.35,0.41,0.00,0.94,0.51,0.20,0.45,0.74,0.69,0.24,0.45,0.55,0.61,0.51,0.25,0.08,0.31,0.31,0.34,0.55,0.75,0.68,0.55
0.32,2.37,0.45,0.00,0.34,0.78,0.67,1.70,0.62,1.00,1.03,1.13,0.80,1.05,1.03,0.95,1.22,1.75,1.07,1.11,1.28,1.14,1.92
0.28,0.83,0.61,0.17,0.00,0.36,0.24,1.33,0.33,0.34,0.57,1.14,0.74,0.67,0.85,0.62,0.94,0.51,0.42,0.70,0.54,1.39,0.99
0.43,1.92,0.28,0.55,0.17,0.00,0.21,0.41,0.99,0.27,0.63,1.02,0.54,0.72,0.59,0.62,0.79,0.38,0.71,0.42,0.69,1.13,0.50
0.59,0.71,0.29,0.64,0.42,0.41,0.00,0.36,1.25,0.71,0.81,0.31,0.27,1.12,1.17,0.72,0.52,0.37,1.67,0.59,0.77,0.67,0.41
1.37,0.68,0.53,1.47,0.43,0.69,0.31,0.00,1.13,0.43,0.32,0.87,0.50,0.57,0.82,0.80,0.58,0.27,2.04,0.61,0.81,0.34,1.06
0.35,1.78,0.60,0.80,0.49,0.90,1.08,1.01,0.00,0.28,0.46,1.08,1.21,0.33,0.15,0.73,0.56,1.73,0.73,0.63,0.82,1.56,0.88
0.95,1.00,0.59,0.62,0.31,0.28,0.55,0.37,0.24,0.00,0.13,0.57,1.21,0.55,0.42,0.58,0.41,1.33,1.07,0.75,1.30,1.16,1.38
1.80,0.52,0.52,0.97,0.62,0.35,0.36,0.94,0.68,0.44,0.00,0.24,0.33,0.26,0.61,0.23,0.94,0.82,1.51,0.97,0.37,0.61,0.86
1.63,0.84,0.56,1.17,1.10,0.59,0.90,0.62,0.49,0.52,0.30,0.00,0.18,0.72,0.63,0.58,0.88,0.38,1.31,1.55,0.76,0.63,0.93
0.88,0.29,0.45,1.27,1.03,0.87,0.73,0.19,0.46,1.02,0.75,0.40,0.00,1.48,0.73,0.87,0.97,0.81,1.88,0.61,0.65,0.56,1.03
0.83,0.74,0.65,1.02,0.82,0.45,0.94,0.90,0.40,0.19,0.59,0.39,0.92,0.00,0.25,0.81,0.34,0.54,0.83,1.31,1.10,1.18,0.82
1.26,1.61,0.44,0.41,1.11,0.51,1.15,0.38,0.56,0.40,0.59,0.50,1.01,0.25,0.00,0.24,0.88,0.57,0.77,0.41,0.42,0.99,1.16
0.94,1.16,0.19,1.12,1.06,0.72,0.47,0.97,0.51,0.51,0.47,0.63,0.97,0.74,0.12,0.00,0.30,0.26,0.66,0.43,0.63,0.67,0.67
1.32,0.41,0.30,0.69,0.45,0.72,0.34,0.80,0.98,1.00,0.64,0.97,0.91,0.58,0.76,0.14,0.00,0.40,1.11,0.84,0.36,0.15,0.40
1.69,0.96,0.86,1.68,0.78,0.40,0.63,0.42,0.54,0.79,0.71,0.71,0.51,1.64,0.65,0.45,0.11,0.00,1.02,1.25,0.59,0.23,0.16
1.08,1.12,0.99,0.71,0.86,0.55,1.69,1.54,0.42,1.13,0.52,1.24,0.81,0.38,0.25,0.86,0.53,1.05,0.00,0.15,0.55,1.09,0.62
1.16,0.69,0.95,0.76,0.80,1.16,0.82,0.76,0.98,1.34,0.42,1.20,1.94,0.75,0.49,0.77,0.59,1.02,0.30,0.00,0.41,0.47,0.88
0.81,1.69,0.49,1.37,1.06,0.81,1.24,1.37,0.64,0.67,0.86,1.09,0.71,1.22,0.29,0.65,0.37,0.29,0.24,0.16,0.00,0.14,0.85
0.76,0.53,0.32,1.35,1.30,0.80,1.12,0.64,0.94,1.03,1.10,0.63,0.49,1.08,0.97,0.24,0.31,0.57,0.33,0.35,0.14,0.00,0.12
1.98,0.41,0.27,1.02,1.39,0.92,1.08,0.91,1.67,1.44,0.60,0.59,1.01,1.61,0.77,0.52,0.27,0.13,0.44,1.27,0.36,0.42,0.00
