0.00,2.75,1.08,0.28,0.53,0.95,0.62,1.86,1.10,0.44,0.76,1.07,0.76,0.64,1.61,1.47,0.79,1.84,1.16,1.17,1.14,0.71,1.70
2.67,0.00,1.12,2.57,1.49,1.54,1.80,0.58,0.62,1.62,0.86,0.77,0.64,0.75,0.52,0.48,1.14,0.42,1.81,1.01,1.13,0.85,1.05
1.17,1.37,0.00,1.08,0.73,0.29,0.58,0.40,0.57,0.54,0.45,0.81,0.38,0.35,0.38,0.08,0.31,0.73,0.87,0.84,0.24,0.43,0.81
0.21,1.85,0.66,0.00,0.42,0.41,0.81,1.71,0.72,0.62,0.56,0.56,1.57,1.12,0.82,1.30,0.41,0.79,0.34,1.21,1.34,1.71,1.44
0.30,1.08,0.48,0.30,0.00,0.23,0.67,0.44,0.27,1.03,0.64,0.70,0.73,0.85,1.07,0.28,0.31,0.64,0.39,0.69,1.06,1.21,0.45
0.53,1.60,0.21,0.42,0.26,0.00,0.40,0.29,0.74,0.41,0.57,1.07,0.72,0.79,0.87,0.74,0.61,0.93,1.33,1.11,0.49,0.94,1.41
1.49,1.51,0.33,1.19,0.23,0.38,0.00,0.16,0.84,0.78,0.67,0.99,0.29,0.44,0.48,0.64,0.51,0.83,1.58,0.54,0.35,0.79,1.12
1.36,0.70,0.67,1.52,1.29,0.87,0.18,0.00,0.90,1.07,1.01,0.46,0.32,1.41,0.79,0.44,0.77,0.79,0.80,1.64,1.29,1.07,0.34
1.26,1.96,0.36,0.42,0.60,0.73,0.39,0.97,0.00,0.30,0.77,0.58,0.76,0.17,0.31,0.34,1.09,1.71,0.44,0.77,0.85,0.93,1.45
0.92,1.26,0.44,1.21,0.53,0.76,1.02,1.29,0.38,0.00,0.21,0.63,0.99,0.35,0.33,0.23,0.72,0.72,1.12,0.62,0.60,0.78,1.00
0.88,0.90,0.39,1.25,1.22,0.82,0.35,0.35,0.62,0.39,0.00,0.16,0.55,0.82,0.53,0.34,0.33,0.77,0.66,1.49,0.54,0.65,0.96
2.01,0.51,0.87,0.54,1.65,1.32,0.46,0.58,0.82,0.31,0.14,0.00,0.38,0.64,1.04,0.80,0.34,1.23,1.07,0.57,1.18,1.30,0.46
1.50,1.12,0.47,1.99,0.59,0.97,0.72,0.34,1.29,0.89,0.53,0.26,0.00,1.51,0.52,0.54,0.71,0.32,0.56,0.57,0.93,0.52,0.76
0.74,0.74,0.26,0.97,0.78,1.23,0.74,1.41,0.25,0.38,0.84,1.29,0.97,0.00,0.11,0.38,0.85,1.10,0.71,1.13,0.63,0.99,1.50
1.57,1.33,0.33,0.67,1.06,0.55,0.72,0.98,0.46,0.22,0.18,0.98,0.72,0.35,0.00,0.13,0.44,0.47,0.74,0.27,0.34,0.46,0.79
0.66,1.03,0.14,0.59,0.39,0.32,0.65,0.97,0.66,0.54,0.30,0.25,0.33,0.85,0.22,0.00,0.30,0.35,0.94,0.34,0.51,0.67,0.79
0.73,1.36,0.35,1.06,0.36,0.81,0.40,0.84,1.23,0.63,0.35,0.52,0.86,0.98,0.53,0.33,0.00,0.28,0.93,0.83,0.65,0.28,0.17
0.57,1.26,0.71,1.78,1.36,0.82,0.30,0.85,0.98,1.04,0.65,0.97,0.35,1.68,1.09,0.82,0.27,0.00,1.28,0.83,0.64,0.51,0.29
0.82,1.45,0.65,0.69,0.52,1.42,1.13,1.31,0.90,0.58,1.09,0.90,0.76,0.85,0.57,1.06,0.47,1.50,0.00,0.40,0.74,1.09,1.34
0.72,1.48,0.57,1.05,0.40,1.32,1.55,1.26,0.48,1.02,1.43,1.83,1.08,0.51,0.68,0.49,0.72,0.37,0.19,0.00,0.36,0.58,0.36
0.73,1.57,0.66,1.20,0.46,0.68,0.52,1.01,0.79,0.84,1.44,1.58,0.51,1.03,0.88,0.69,0.58,0.42,0.79,0.12,0.00,0.28,0.62
1.40,0.41,0.69,1.56,0.71,0.74,0.59,1.00,0.74,0.55,0.99,1.25,1.27,1.07,0.42,0.22,0.18,0.55,0.89,0.77,0.35,0.00,0.26
1.18,0.95,0.98,1.92,1.01,0.70,0.53,0.77,0.61,0.70,0.44,0.60,1.10,1.18,0.37,0.32,0.26,0.19,0.51,0.80,0.65,0.36,0.00
