0.00,1.17,1.27,0.11,0.36,0.72,0.82,1.94,1.22,0.66,1.43,0.67,0.60,1.33,0.76,0.89,0.64,0.73,1.16,0.68,1.71,0.95,0.86
1.35,0.00,0.39,2.44,2.00,0.70,0.99,1.14,0.92,1.59,1.39,0.36,0.35,1.10,0.42,0.79,0.88,0.62,1.08,1.49,1.73,1.40,0.92
0.67,0.81,0.00,0.90,0.74,0.70,0.71,0.29,0.72,0.59,0.26,0.70,0.28,0.56,0.12,0.17,0.41,0.53,0.84,0.63,0.24,0.56,0.27
0.30,2.59,0.33,0.00,0.17,0.51,0.61,1.42,0.58,1.29,1.10,1.49,1.74,0.93,1.34,1.22,1.41,1.64,0.85,1.04,0.84,1.06,0.57
0.22,1.42,0.30,0.19,0.00,0.27,0.30,0.68,0.33,0.61,0.69,1.27,0.45,1.29,0.43,0.72,0.83,1.10,1.20,1.05,0.61,1.09,1.39
0.62,1.15,0.30,0.75,0.36,0.00,0.29,0.45,0.64,0.47,0.30,1.29,0.88,0.47,0.39,0.34,0.82,0.49,1.15,1.23,0.83,0.98,1.41
0.60,1.21,0.69,0.40,0.31,0.12,0.00,0.33,1.08,0.32,0.32,0.86,0.70,0.57,0.31,0.74,0.75,0.48,0.95,1.21,0.52,0.63,0.53
1.49,0.74,0.88,0.90,0.45,0.44,0.30,0.00,1.14,1.29,0.55,0.30,0.57,0.79,0.98,0.64,0.76,0.88,0.66,0.91,1.50,0.87,0.97
1.02,1.57,0.75,0.91,0.32,0.99,0.98,0.92,0.00,0.44,0.87,0.82,0.65,0.21,0.56,0.34,0.76,1.36,0.51,0.57,0.44,0.44,1.04
1.41,1.28,0.15,0.69,0.46,0.36,0.73,0.63,0.15,0.00,0.19,0.24,0.69,0.18,0.18,0.62,0.84,1.21,1.15,1.31,1.09,0.62,0.84
1.57,1.17,0.37,0.88,0.82,0.78,0.68,0.92,0.29,0.33,0.00,0.20,0.43,0.51,0.66,0.24,0.53,0.80,1.58,1.00,1.13,0.45,1.35
1.08,0.64,0.83,1.20,1.64,0.67,0.70,0.82,0.96,0.85,0.41,0.00,0.20,0.48,0.68,0.83,0.90,0.46,1.58,1.76,0.69,0.50,0.45
0.78,0.31,0.82,1.74,0.99,0.46,0.74,0.43,1.03,1.10,0.76,0.12,0.00,0.44,0.49,0.68,0.41,0.90,0.84,0.77,0.67,1.01,0.59
1.05,1.62,0.27,1.41,1.04,1.11,0.90,1.65,0.15,0.23,0.91,0.39,0.61,0.00,0.32,0.85,0.71,1.38,0.29,0.40,0.82,1.20,0.62
0.41,0.64,0.20,1.20,0.79,1.00,0.85,1.13,0.21,0.30,0.20,0.82,0.89,0.37,0.00,0.40,0.47,0.79,0.91,0.45,0.67,0.77,0.58
0.89,1.24,0.11,0.71,0.57,0.83,0.32,0.36,0.72,0.51,0.56,0.45,0.51,0.23,0.44,0.00,0.24,0.41,0.97,0.40,0.54,0.58,0.88
1.60,0.49,0.14,1.51,1.03,0.72,0.67,0.76,0.94,0.92,0.48,0.73,0.63,0.59,0.39,0.35,0.00,0.35,0.68,0.45,0.31,0.39,0.31
1.08,1.34,0.75,0.89,0.57,0.50,0.90,0.30,0.75,1.32,0.65,0.44,1.05,1.63,1.21,0.76,0.33,0.00,1.57,0.67,0.54,0.19,0.24
1.04,1.86,1.13,0.57,0.98,1.16,1.62,0.81,0.59,0.90,1.54,1.50,0.86,0.74,0.35,0.31,0.71,1.35,0.00,0.29,0.73,1.14,0.84
0.52,2.01,0.39,0.87,0.39,1.09,0.78,1.11,0.82,1.01,0.64,1.10,1.86,0.63,0.89,0.68,0.60,1.08,0.13,0.00,0.38,0.52,1.07
0.57,1.12,0.27,0.55,0.64,0.59,0.59,0.57,0.46,0.41,0.37,0.95,0.93,0.51,0.76,0.64,0.44,0.70,0.35,0.34,0.00,0.21,0.31
0.67,0.75,0.40,1.57,1.04,0.60,0.54,0.82,1.10,0.73,1.22,0.45,1.09,1.42,0.39,0.54,0.28,0.24,0.31,0.59,0.19,0.00,0.14
0.94,0.59,0.37,1.79,1.64,1.20,1.26,1.00,1.40,0.49,0.71,0.60,0.92,1.01,1.10,0.90,0.48,0.22,1.62,1.30,0.38,0.31,0.00
