0.00,2.65,1.07,0.16,0.36,1.06,1.37,1.40,0.83,1.14,1.46,1.73,1.06,1.60,0.58,1.32,1.49,1.13,0.62,0.53,0.45,0.94,0.94
0.80,0.00,0.97,2.24,1.83,1.13,1.60,1.42,1.00,1.57,1.21,0.42,0.59,1.09,0.59,0.74,1.30,0.64,1.91,1.94,1.39,0.46,1.09
0.66,0.59,0.00,0.60,0.75,0.38,0.53,0.90,0.54,0.34,0.24,0.51,0.90,0.23,0.27,0.07,0.38,0.67,0.38,0.81,0.59,0.66,0.40
0.26,2.48,1.19,0.00,0.42,0.86,1.15,1.16,0.29,1.21,1.42,1.43,0.70,0.80,1.15,0.96,0.54,1.78,0.94,0.61,1.19,1.53,1.62
0.32,2.18,0.94,0.19,0.00,0.42,0.52,0.94,0.54,0.56,0.80,1.22,1.47,1.06,0.47,0.41,0.41,1.20,1.23,0.82,0.44,0.95,0.46
0.86,1.86,0.28,0.78,0.41,0.00,0.40,0.79,0.69,0.40,0.28,0.64,0.65,0.52,0.45,0.87,0.53,1.07,1.42,1.19,1.03,0.45,1.27
0.49,1.07,0.72,0.78,0.74,0.24,0.00,0.28,1.10,0.78,0.87,0.71,0.33,1.50,1.20,0.90,0.63,0.62,1.00,1.05,0.50,0.63,0.96
0.94,1.10,0.75,1.24,0.76,0.75,0.38,0.00,1.39,1.28,0.78,0.93,0.56,0.79,1.40,0.59,0.54,0.36,1.25,1.01,1.37,0.53,0.94
0.99,1.78,0.64,0.34,0.97,0.71,0.78,0.94,0.00,0.27,0.83,0.60,0.95,0.41,0.53,0.83,1.17,0.83,0.48,1.08,0.63,1.11,1.68
0.82,1.00,0.27,1.10,0.46,0.65,0.79,1.32,0.19,0.00,0.24,0.65,0.96,0.32,0.40,0.18,0.39,0.67,1.34,1.01,0.48,0.94,0.92
1.27,0.58,0.45,1.26,0.73,0.53,0.76,0.88,0.40,0.44,0.00,0.38,0.74,0.32,0.51,0.47,0.96,0.40,1.39,1.33,0.74,0.71,0.50
1.94,0.78,0.45,1.73,0.80,0.60,0.33,0.62,0.74,0.67,0.33,0.00,0.22,0.84,0.29,0.47,0.51,0.82,1.08,1.66,1.14,0.70,0.75
1.42,0.36,0.98,1.06,0.69,0.46,0.44,0.20,1.21,0.64,0.76,0.39,0.00,1.36,1.21,0.97,0.32,0.63,1.84,0.58,0.51,0.76,0.74
1.25,1.61,0.28,0.41,0.96,0.71,1.53,1.68,0.35,0.41,0.91,0.88,0.56,0.00,0.45,0.35,0.47,0.59,0.65,1.00,1.10,0.39,0.45
0.53,1.01,0.36,0.54,0.99,0.43,0.42,0.78,0.24,0.25,0.26,0.33,0.33,0.16,0.00,0.41,0.89,0.81,0.69,0.88,0.86,0.73,0.53
1.18,1.18,0.10,0.70,0.33,0.30,0.53,0.37,0.24,0.38,0.66,0.90,0.48,0.66,0.40,0.00,0.27,0.77,0.72,0.45,0.42,0.46,0.89
0.58,0.76,0.15,1.37,0.56,0.25,0.39,0.66,1.05,0.42,0.71,0.81,0.58,0.96,0.45,0.41,0.00,0.33,0.80,0.75,0.64,0.36,0.32
1.53,1.14,0.89,1.19,0.38,0.98,0.37,0.71,0.86,0.86,0.39,0.88,0.66,1.37,0.39,0.75,0.44,0.00,0.80,1.02,0.78,0.42,0.18
1.48,1.81,0.41,0.96,1.00,0.57,1.23,1.99,0.91,0.37,1.39,0.74,0.98,0.41,0.54,0.89,0.90,0.75,0.00,0.43,0.78,0.69,0.75
0.68,1.97,0.63,0.44,0.85,1.26,0.45,1.02,1.21,0.46,0.86,1.25,0.89,0.99,0.99,0.67,0.62,1.04,0.23,0.00,0.24,0.63,1.07
0.84,1.43,0.83,0.59,0.75,0.73,0.85,1.55,0.39,1.18,0.89,0.73,0.57,0.66,0.31,0.65,0.54,0.71,0.22,0.41,0.00,0.30,0.46
0.70,1.29,0.57,1.48,1.12,0.82,0.89,0.93,0.60,0.72,0.90,1.03,1.02,1.13,0.77,0.50,0.30,0.26,1.05,0.88,0.39,0.00,0.38
1.51,0.74,0.31,0.53,1.42,0.50,0.98,0.65,1.21,0.77,1.11,0.75,0.44,1.45,0.78,0.63,0.31,0.13,0.72,1.13,0.81,0.27,0.00
