0.00,1.43,0.97,0.32,0.51,0.52,0.50,0.93,0.79,0.70,1.45,2.07,1.70,0.51,0.89,0.43,1.44,1.42,1.03,0.85,0.99,1.58,1.92
2.67,0.00,0.39,2.02,2.33,1.86,1.87,1.07,1.32,0.53,1.05,1.10,0.58,1.81,0.74,1.01,0.56,1.05,1.06,1.52,1.20,1.27,0.29
1.26,1.49,0.00,1.11,0.47,0.33,0.33,0.33,0.80,0.19,0.56,0.40,0.80,0.52,0.17,0.14,0.40,0.50,0.72,0.83,0.76,0.66,0.30
0.25,1.76,0.41,0.00,0.28,0.64,1.10,1.21,0.39,0.49,0.84,1.61,0.92,0.89,0.47,0.92,1.00,1.14,1.14,0.97,1.31,1.34,1.15
0.18,1.44,0.49,0.19,0.00,0.42,0.23,0.73,0.51,0.94,0.38,1.21,0.65,1.21,0.75,0.77,0.83,0.85,0.81,0.41,0.60,1.03,0.84
0.88,1.86,0.34,0.71,0.34,0.00,0.42,0.28,0.93,0.73,0.51,1.02,0.72,0.61,0.57,0.78,0.38,0.64,0.40,0.69,1.16,0.35,1.26
0.74,1.91,0.39,0.96,0.42,0.30,0.00,0.17,0.91,0.42,0.80,0.56,0.88,1.18,0.57,0.75,0.31,0.48,0.56,0.70,0.54,0.80,1.22
0.59,1.17,0.59,0.93,0.49,0.26,0.25,0.00,1.13,0.66,0.47,0.34,0.60,1.14,0.68,0.67,0.89,0.55,0.70,1.04,1.42,0.79,0.49
0.52,1.52,0.45,0.83,0.45,0.98,0.81,1.33,0.00,0.11,0.44,0.82,1.48,0.12,0.23,0.72,0.70,0.85,0.89,0.62,0.63,1.05,1.67
0.67,1.67,0.38,1.32,0.30,0.52,0.28,1.07,0.44,0.00,0.16,0.82,0.32,0.35,0.15,0.22,0.79,0.61,0.61,0.87,0.56,0.53,0.55
0.49,0.39,0.24,1.14,0.91,0.85,0.69,0.68,0.81,0.35,0.00,0.13,0.36,0.67,0.19,0.30,0.59,1.09,0.87,0.66,0.96,0.86,0.86
2.23,0.67,0.55,1.46,1.51,1.28,0.66,0.94,0.56,0.60,0.15,0.00,0.32,0.73,0.65,0.94,0.76,0.85,0.69,0.97,1.02,0.63,1.20
2.21,0.80,0.72,1.32,1.26,0.88,0.55,0.39,1.55,1.19,0.35,0.44,0.00,0.97,1.06,0.49,0.80,0.38,1.53,1.75,1.53,1.20,0.52
0.64,0.89,0.36,0.92,0.49,0.49,0.88,1.10,0.18,0.21,0.80,1.22,1.09,0.00,0.25,0.28,0.73,1.19,0.43,0.87,0.37,0.41,1.02
0.62,0.74,0.44,1.03,0.72,0.84,0.66,0.65,0.18,0.18,0.48,1.02,0.90,0.26,0.00,0.44,0.84,0.88,0.82,1.00,0.67,0.52,1.32
1.41,0.89,0.14,0.75,0.38,0.89,0.29,0.46,0.55,0.67,0.36,0.30,0.56,0.43,0.44,0.00,0.39,0.31,0.85,0.58,0.25,0.27,0.51
0.81,0.79,0.29,1.42,0.53,0.81,0.65,0.91,0.56,0.49,0.55,0.68,0.25,1.19,0.75,0.30,0.00,0.14,0.81,0.64,0.69,0.31,0.16
1.35,0.82,0.72,0.63,0.58,0.67,0.39,0.73,1.50,0.74,1.30,0.91,0.72,0.66,1.12,0.44,0.34,0.00,0.56,0.84,0.85,0.46,0.36
1.06,1.62,0.57,0.62,0.64,1.12,1.28,1.35,0.58,0.69,1.46,1.97,1.94,0.27,0.78,0.48,1.11,0.86,0.00,0.18,0.30,0.68,0.44
0.94,1.60,0.64,0.85,0.87,0.49,0.79,1.48,0.62,1.17,1.56,0.83,1.28,1.08,0.40,0.83,0.76,1.00,0.37,0.00,0.13,0.83,0.91
1.24,1.55,0.26,1.00,0.43,0.34,1.24,1.26,0.63,1.23,0.87,0.53,0.90,0.57,0.47,0.55,0.62,0.31,0.71,0.33,0.00,0.43,0.57
0.69,1.38,0.55,1.64,0.42,0.90,0.82,0.71,0.69,1.37,0.73,1.19,0.56,0.47,0.74,0.66,0.44,0.39,1.06,0.47,0.39,0.00,0.44
1.56,0.88,0.53,2.01,1.32,0.42,0.32,0.54,0.66,1.01,0.60,0.82,0.50,0.65,0.96,0.47,0.19,0.20,1.37,1.07,0.77,0.25,0.00
