0.00,2.14,0.63,0.32,0.51,0.84,0.71,1.44,1.00,1.22,0.79,1.42,0.66,1.03,1.31,0.71,0.67,1.41,1.20,0.75,0.51,1.96,0.68
2.49,0.00,0.92,2.45,2.01,0.80,1.21,1.26,2.05,1.26,0.51,0.88,0.54,1.28,0.44,1.16,1.08,0.75,1.73,1.46,1.26,1.36,0.62
0.87,1.01,0.00,0.86,0.43,0.41,0.31,0.97,0.80,0.31,0.37,0.35,0.93,0.35,0.20,0.12,0.30,0.32,0.73,0.87,0.37,0.54,0.71
0.19,1.30,0.70,0.00,0.27,0.61,0.94,0.50,0.59,1.25,0.90,1.22,1.21,1.01,1.07,0.91,0.92,1.50,0.92,0.99,0.88,0.57,1.49
0.46,0.90,0.49,0.44,0.00,0.42,0.36,0.74,0.27,0.82,1.10,1.51,0.91,1.10,0.49,0.47,0.98,0.87,0.84,0.71,0.85,0.60,1.15
0.49,1.02,0.68,0.30,0.35,0.00,0.18,0.89,0.45,0.47,0.59,0.93,0.49,1.30,0.37,0.42,0.32,0.38,0.91,0.57,0.45,0.77,1.35
0.54,1.03,0.39,0.81,0.80,0.27,0.00,0.13,0.36,0.33,0.73,0.94,0.65,1.05,0.34,0.66,0.49,0.28,1.31,1.26,1.09,1.11,0.62
1.30,0.50,0.59,1.21,1.08,0.65,0.24,0.00,1.29,1.01,0.72,0.72,0.50,1.57,0.79,0.80,0.84,0.60,2.02,1.80,1.29,0.82,0.67
1.22,2.09,0.79,0.66,0.60,0.73,0.98,1.36,0.00,0.35,0.68,1.06,1.49,0.44,0.15,0.40,0.83,0.72,0.46,1.21,1.34,1.28,0.60
0.50,0.63,0.38,0.52,0.50,0.54,0.50,0.68,0.31,0.00,0.35,0.62,0.41,0.30,0.39,0.26,0.66,1.38,0.73,0.49,1.14,0.44,0.74
0.65,0.37,0.57,0.54,0.62,0.79,0.31,0.29,0.33,0.35,0.00,0.34,0.69,0.61,0.53,0.35,0.30,0.76,0.43,0.98,1.44,0.51,0.43
2.12,0.42,0.45,1.00,1.03,1.22,0.64,0.96,0.68,0.42,0.44,0.00,0.28,1.23,0.65,0.71,0.99,0.34,0.96,1.43,1.50,0.91,0.58
2.24,0.57,0.81,2.02,0.67,0.94,0.87,0.27,1.14,0.96,0.34,0.31,0.00,0.50,0.37,1.03,0.94,0.96,0.62,1.66,0.79,0.85,0.52
0.86,1.87,0.31,0.49,1.02,0.39,0.79,0.57,0.13,0.51,0.63,0.55,0.46,0.00,0.36,0.67,0.38,0.48,0.30,0.68,0.53,1.41,0.72
1.46,0.92,0.47,0.91,0.72,0.41,0.56,0.64,0.24,0.21,0.54,0.70,0.86,0.34,0.00,0.38,0.50,0.94,0.89,0.80,0.27,0.56,1.30
0.66,1.05,0.14,1.31,0.91,0.40,0.56,0.90,0.26,0.34,0.67,0.36,0.80,0.39,0.23,0.00,0.39,0.30,0.69,0.39,0.23,0.65,0.89
1.80,1.02,0.16,0.91,0.62,0.50,0.69,0.84,1.24,0.88,0.86,1.01,0.29,1.34,0.30,0.43,0.00,0.28,1.17,1.01,0.32,0.18,0.20
1.16,1.07,0.33,0.56,1.04,0.30,0.76,0.55,1.61,0.70,1.01,0.43,0.77,1.64,0.92,0.65,0.41,0.00,1.29,0.86,0.72,0.48,0.41
0.89,1.98,0.74,0.73,0.55,1.42,1.37,0.97,0.89,0.41,0.90,0.91,1.29,0.44,0.68,1.07,0.49,1.56,0.00,0.18,0.51,0.69,0.59
0.92,0.65,0.37,0.55,0.62,0.65,0.79,1.57,0.77,1.33,0.51,0.61,0.65,0.79,0.28,0.37,0.31,0.36,0.17,0.00,0.28,0.30,0.80
1.18,1.55,0.45,0.80,0.86,1.07,0.33,1.17,0.78,0.66,1.02,0.56,1.21,0.46,0.90,0.47,0.62,0.91,0.75,0.30,0.00,0.21,0.51
1.79,0.48,0.60,1.19,1.43,0.66,0.87,0.68,1.50,0.52,0.52,1.26,0.90,1.46,0.46,0.21,0.26,0.20,0.91,0.22,0.35,0.00,0.44
1.65,1.03,0.41,1.41,0.78,0.76,0.69,0.76,1.38,0.81,1.34,0.51,0.75,0.92,0.42,0.43,0.51,0.30,0.58,0.40,0.39,0.13,0.00
