0.00,1.57,0.48,0.27,0.21,0.50,0.77,1.25,1.18,0.97,0.71,1.71,1.71,0.53,0.59,1.39,1.61,0.74,1.33,0.50,1.17,0.83,0.60
1.00,0.00,1.45,2.15,1.28,1.66,1.40,1.44,1.68,0.77,1.31,0.93,0.96,0.56,0.82,1.21,1.29,0.41,1.48,1.83,1.53,0.65,0.89
1.36,1.23,0.00,0.78,0.88,0.58,0.39,0.54,0.74,0.46,0.35,0.66,0.91,0.46,0.15,0.12,0.17,0.63,0.77,0.90,0.57,0.59,0.78
0.19,2.17,1.23,0.00,0.41,0.69,1.22,1.39,0.91,0.58,1.12,1.18,0.87,0.82,0.36,1.23,1.06,1.13,0.94,1.03,0.46,1.46,0.75
0.49,1.05,0.89,0.31,0.00,0.42,0.43,0.52,0.37,0.59,0.51,0.66,1.70,0.97,0.54,0.93,0.72,0.71,1.04,0.48,1.22,0.81,1.38
0.52,1.47,0.20,0.83,0.16,0.00,0.39,0.46,0.30,0.80,0.50,0.45,1.01,0.39,1.07,0.50,0.58,1.13,1.39,1.03,0.94,0.52,1.04
0.95,1.54,0.51,0.66,0.51,0.24,0.00,0.23,0.34,0.89,0.35,0.71,0.85,1.44,0.91,0.70,0.23,0.46,1.48,1.19,0.47,0.94,0.91
1.16,0.44,0.99,0.92,0.75,0.53,0.18,0.00,1.43,0.49,0.64,0.38,0.54,1.05,1.26,0.73,0.81,0.83,0.55,1.21,0.72,1.16,0.31
1.08,1.65,0.77,0.44,0.51,0.68,1.28,0.59,0.00,0.41,0.59,1.16,0.75,0.32,0.35,0.50,1.13,1.13,0.70,0.48,0.54,1.09,0.55
1.03,0.61,0.20,0.56,0.31,0.83,0.42,0.56,0.44,0.00,0.25,0.88,0.66,0.37,0.31,0.56,0.36,1.41,0.86,0.50,0.91,0.78,1.30
1.16,0.44,0.49,1.61,0.68,0.99,0.84,0.30,0.86,0.13,0.00,0.34,0.32,0.59,0.47,0.71,0.73,1.11,0.52,0.87,1.18,0.48,0.62
1.78,0.88,0.48,1.12,1.59,0.91,0.39,0.87,0.99,0.47,0.27,0.00,0.23,0.56,0.89,0.69,0.88,0.41,1.83,0.55,1.51,1.09,0.47
2.12,0.48,0.98,1.91,1.13,1.05,0.69,0.61,0.49,0.74,0.22,0.23,0.00,0.43,0.75,0.70,0.58,1.07,0.66,1.94,0.89,1.07,0.70
0.89,1.42,0.42,0.88,1.08,0.65,0.88,1.64,0.26,0.33,0.69,0.45,0.57,0.00,0.36,0.64,0.95,1.18,0.92,0.91,1.26,1.30,1.52
0.86,1.30,0.25,0.83,1.13,0.97,0.75,0.59,0.39,0.30,0.22,0.83,1.07,0.16,0.00,0.21,0.74,0.62,0.47,0.64,0.47,0.73,0.82
1.36,0.75,0.11,1.30,0.56,0.60,0.31,0.45,0.30,0.54,0.45,0.48,0.93,0.39,0.25,0.00,0.11,0.76,0.44,0.76,0.52,0.60,0.29
1.43,0.99,0.42,0.64,0.42,0.27,0.63,0.38,0.72,0.49,0.82,0.65,0.96,1.28,0.26,0.26,0.00,0.40,0.40,1.07,0.59,0.35,0.56
1.95,1.22,0.29,1.30,1.07,0.54,0.90,0.24,0.84,0.65,0.81,0.70,0.53,0.75,0.90,0.30,0.25,0.00,0.65,0.93,0.75,0.28,0.15
0.49,1.15,0.73,0.76,0.33,0.75,0.86,0.53,0.47,0.56,0.47,1.33,0.73,0.85,0.77,0.97,1.07,1.55,0.00,0.18,0.46,1.08,1.07
1.48,2.08,0.40,0.67,0.50,1.17,0.86,1.55,0.64,0.88,1.37,1.44,1.97,0.95,0.63,0.81,0.62,0.90,0.36,0.00,0.26,0.26,0.93
0.69,1.43,0.61,1.30,0.94,0.69,1.32,0.55,0.67,0.81,1.10,1.41,0.62,1.26,0.31,0.65,0.67,0.36,0.31,0.23,0.00,0.26,0.32
0.99,0.75,0.64,1.31,0.49,0.39,1.12,0.83,1.25,1.06,1.07,1.07,0.64,0.49,0.75,0.56,0.41,0.48,0.36,0.37,0.20,0.00,0.43
1.55,0.55,0.99,1.72,1.66,0.42,0.61,0.32,1.77,1.10,0.48,0.95,0.85,0.57,0.60,0.52,0.37,0.22,1.53,0.80,0.84,0.35,0.00
