0.00,1.88,0.89,0.16,0.41,0.59,0.86,1.42,0.95,1.10,1.53,0.86,0.84,1.52,0.70,1.13,0.60,1.06,1.32,1.28,1.21,1.02,1.54
2.80,0.00,1.12,1.42,1.85,1.31,0.88,1.46,1.77,1.53,0.42,0.49,0.56,0.69,0.54,1.11,0.78,1.48,2.12,2.09,1.34,1.18,1.07
0.50,0.59,0.00,1.23,0.45,0.62,0.25,0.34,0.81,0.30,0.17,0.87,0.49,0.91,0.46,0.09,0.16,0.59,0.44,0.92,0.81,0.79,0.84
0.20,2.08,0.44,0.00,0.12,0.72,0.89,0.68,0.33,0.91,1.35,1.11,1.98,0.72,0.38,1.22,1.38,1.81,1.11,0.59,0.82,0.63,1.07
0.62,1.10,0.83,0.13,0.00,0.31,0.23,1.23,0.39,0.95,0.80,0.61,1.54,1.13,0.50,0.82,1.15,0.94,0.97,0.65,0.34,0.61,0.45
0.54,1.96,0.20,0.28,0.19,0.00,0.25,0.52,0.35,0.69,0.78,0.72,1.25,0.36,0.44,0.65,0.37,1.04,0.53,0.64,1.04,1.03,0.57
0.79,1.18,0.63,0.40,0.63,0.38,0.00,0.44,1.26,0.92,0.55,0.98,0.77,1.19,0.35,0.84,0.71,0.36,1.14,0.42,0.52,0.97,1.08
0.77,1.37,0.99,1.45,0.46,0.61,0.21,0.00,0.77,0.34,1.05,0.86,0.62,0.70,0.72,0.74,0.32,0.50,0.57,1.29,0.39,0.54,0.98
0.43,0.59,0.82,0.56,0.68,0.46,0.54,1.02,0.00,0.18,0.32,0.80,1.50,0.25,0.40,0.67,0.59,0.79,0.39,0.72,1.05,1.17,1.79
1.16,1.36,0.36,1.22,0.34,0.90,0.95,0.55,0.26,0.00,0.23,0.59,0.48,0.54,0.19,0.18,0.75,1.29,0.71,0.94,1.19,0.40,0.86
0.68,1.05,0.62,1.36,0.46,1.04,0.26,0.33,0.86,0.23,0.00,0.42,0.27,0.69,0.31,0.61,0.69,0.44,1.47,0.66,0.64,0.97,1.14
1.89,0.66,0.62,0.98,0.42,0.42,0.90,0.36,1.21,0.23,0.12,0.00,0.22,0.68,0.34,0.56,0.66,1.28,1.58,1.57,1.43,1.17,0.59
1.87,0.84,0.30,0.69,1.45,0.35,0.67,0.49,1.49,0.60,0.40,0.39,0.00,0.64,0.59,0.52,0.92,0.84,1.05,1.06,0.48,0.64,0.84
0.75,0.76,0.52,1.20,1.10,0.63,0.76,1.41,0.28,0.28,0.39,0.94,1.27,0.00,0.27,0.58,0.60,1.01,0.71,1.22,0.34,1.14,0.50
1.10,1.41,0.31,1.32,0.31,0.84,0.48,1.17,0.30,0.44,0.48,0.65,0.75,0.15,0.00,0.24,0.77,0.73,0.94,0.32,0.44,0.91,1.31
1.03,1.38,0.13,1.15,0.80,0.62,0.87,1.02,0.80,0.57,0.58,0.57,0.56,0.40,0.34,0.00,0.39,0.36,0.99,0.81,0.31,0.39,0.32
0.70,0.49,0.14,0.85,1.10,0.25,0.55,0.54,0.77,0.28,0.52,0.54,0.85,1.05,0.70,0.29,0.00,0.43,0.97,0.76,0.36,0.30,0.51
0.67,0.60,0.44,0.46,0.87,0.58,0.59,0.68,0.90,0.93,0.48,0.36,0.63,1.42,0.42,0.87,0.20,0.00,1.22,0.54,0.27,0.46,0.27
0.92,1.24,0.53,1.17,0.89,1.37,0.90,0.80,1.12,1.07,1.07,1.74,2.10,0.71,0.41,0.60,0.94,0.62,0.00,0.24,0.47,0.90,1.44
0.71,1.35,0.60,1.23,0.35,0.73,1.55,0.60,1.09,0.66,1.47,1.38,1.53,0.93,0.77,0.46,0.96,0.57,0.38,0.00,0.29,0.44,0.44
0.69,0.51,0.68,0.41,0.97,1.05,1.32,1.32,0.55,1.21,1.15,1.57,0.47,0.47,0.39,0.31,0.62,0.34,0.52,0.23,0.00,0.14,0.46
0.67,1.00,0.64,0.97,0.82,1.20,0.41,0.82,1.35,0.66,1.22,0.85,1.12,0.98,0.49,0.67,0.39,0.49,0.57,0.77,0.35,0.00,0.33
1.10,0.32,0.56,1.22,0.80,1.18,1.04,0.36,1.76,1.07,0.55,0.55,0.65,1.02,0.81,0.61,0.55,0.11,0.87,0.85,0.51,0.40,0.00
