0.00,2.63,1.48,0.32,0.53,0.52,0.78,1.54,1.03,1.43,0.56,1.04,1.55,0.61,1.13,1.14,0.81,1.14,1.30,0.64,1.04,1.42,1.99
1.69,0.00,1.21,2.36,2.46,2.15,1.70,0.82,1.92,1.58,0.37,1.05,0.52,1.33,0.52,1.18,0.46,0.41,0.91,1.44,0.77,0.54,0.79
1.02,0.55,0.00,1.24,0.67,0.71,0.73,0.57,0.50,0.21,0.51,0.47,0.49,0.65,0.40,0.10,0.17,0.62,0.88,0.44,0.50,0.33,0.84
0.16,1.42,1.02,0.00,0.12,0.78,1.25,0.91,0.96,0.98,1.40,1.50,0.67,0.56,0.67,1.28,0.63,0.99,1.14,0.65,1.36,1.17,1.62
0.60,2.31,0.36,0.24,0.00,0.13,0.65,0.50,0.33,0.53,0.61,0.68,0.99,0.68,1.12,0.52,0.76,1.44,1.21,0.58,0.80,0.82,0.89
0.93,1.23,0.62,0.57,0.36,0.00,0.22,0.84,0.84,0.52,0.42,0.66,0.73,0.77,0.66,0.38,0.76,0.59,0.98,0.47,1.13,1.09,1.09
0.76,1.66,0.33,1.03,0.76,0.32,0.00,0.19,1.31,0.56,0.39,0.88,0.92,1.22,0.77,0.47,0.58,0.75,1.38,0.55,1.04,0.69,0.63
1.63,1.52,0.77,1.26,1.31,0.85,0.18,0.00,1.27,0.36,0.61,0.84,0.25,1.55,0.74,0.63,0.88,0.68,1.46,1.06,0.58,1.19,1.12
1.15,1.97,0.36,0.30,0.72,0.35,0.59,1.16,0.00,0.26,0.89,0.63,0.73,0.40,0.40,0.80,0.52,0.96,0.75,0.55,1.37,1.42,0.46
0.91,1.64,0.30,1.29,0.39,0.61,0.43,0.58,0.11,0.00,0.45,0.38,0.95,0.37,0.42,0.22,0.42,1.00,0.71,1.25,1.26,0.55,0.40
0.86,1.08,0.24,1.40,0.98,0.35,0.39,0.58,0.69,0.38,0.00,0.22,0.28,0.84,0.65,0.39,0.86,1.06,0.58,1.59,1.04,1.20,0.77
1.78,0.71,0.77,0.88,1.07,0.87,0.67,0.67,0.85,0.78,0.30,0.00,0.33,0.47,0.34,0.63,0.85,0.88,1.15,0.85,1.16,0.47,1.12
1.38,1.00,0.51,2.14,0.65,0.88,0.26,0.33,1.54,0.35,0.51,0.12,0.00,0.70,0.35,0.73,0.55,0.60,1.36,0.50,0.90,0.73,0.94
1.53,1.34,0.83,0.74,0.99,0.56,1.50,1.29,0.40,0.24,0.42,1.16,0.91,0.00,0.36,0.49,1.23,1.19,0.89,0.94,0.75,1.28,0.96
0.82,1.30,0.33,0.87,0.69,1.02,0.66,1.18,0.30,0.15,0.48,0.61,1.13,0.44,0.00,0.42,0.29,1.18,0.43,0.74,0.79,0.92,0.49
0.43,1.30,0.08,0.87,0.99,0.85,0.67,1.07,0.85,0.32,0.59,0.84,0.79,0.54,0.29,0.00,0.41,0.80,0.61,0.69,0.48,0.65,0.78
0.71,0.45,0.34,0.47,0.45,0.56,0.60,0.92,0.63,0.35,0.71,0.64,0.64,1.11,0.75,0.31,0.00,0.29,0.68,0.72,0.52,0.13,0.15
1.90,0.58,0.91,1.59,0.53,0.53,0.82,0.79,1.25,1.08,0.60,1.01,0.94,0.73,0.69,0.40,0.15,0.00,1.66,1.16,0.33,0.15,0.44
1.18,1.68,0.71,0.90,0.96,1.27,1.06,1.68,0.50,1.02,0.50,1.84,1.16,0.47,0.76,0.90,1.17,1.48,0.00,0.23,0.42,0.84,0.51
0.87,0.87,0.64,0.90,0.68,1.32,1.25,1.57,0.68,0.97,1.54,0.81,1.19,0.45,0.72,0.92,0.92,1.07,0.19,0.00,0.44,0.78,0.53
1.25,1.59,0.29,1.41,1.06,1.11,0.92,1.39,0.56,1.28,1.42,0.69,0.75,0.53,0.78,0.52,0.29,0.75,0.67,0.44,0.00,0.22,0.64
1.46,0.78,0.71,0.60,0.41,0.69,0.85,1.04,0.39,0.35,0.70,0.67,0.73,0.46,0.57,0.66,0.29,0.56,0.78,0.86,0.15,0.00,0.31
2.33,0.58,0.37,1.79,0.66,0.88,0.94,0.81,1.35,0.85,0.65,0.80,1.10,0.82,1.01,0.47,0.32,0.40,0.41,0.43,0.83,0.41,0.00
